day,operation,hour,country,operator,operation_id,price
2024-01-04,Store XX,08,France,Facebook,26165,67
2024-01-04,Store CO,11,France,Tesla,62835,67
2024-01-04,Store CO,04,France,Twitter,59718,5
2024-01-04,Store XX,07,France,Apple,11144,64
2024-01-04,Store CO,05,France,Uber,79718,18
2024-01-05,Store CO,00,USA,Snapchat,81481,86
2024-01-05,Other Operation,10,UK,Snapchat,37900,31
2024-01-05,Store CO,04,UK,Snapchat,12789,81
2024-01-05,Other Operation,05,UK,Google,61855,3
2024-01-05,Store WS,02,UK,Twitter,56993,45
2024-01-05,Store XX,11,India,Uber,86549,9
2024-01-05,Other Operation,03,USA,Twitter,71498,13
2024-01-05,Store XX,05,USA,Google,92901,23
2024-01-05,Store WS,05,India,Tesla,31280,21
2024-01-05,Other Operation,00,UK,Snapchat,99456,35
2024-01-05,Store CO,06,USA,Netflix,96454,56
2024-01-05,Store XX,03,USA,Facebook,30662,46
2024-01-05,Store WS,11,India,Netflix,13111,90
2024-01-05,Store WS,09,UK,Tesla,52415,13
2024-01-05,Store CO,04,India,Google,86239,14
2024-01-05,Store XX,02,USA,Uber,70180,95
2024-01-05,Store XX,00,USA,Snapchat,84156,36
2024-01-05,Store CO,03,India,Amazon,90911,20
2024-01-05,Store XX,08,India,Microsoft,50365,48
2024-01-05,Other Operation,07,USA,Amazon,79628,95
2024-01-05,Other Operation,02,USA,Google,44292,47
2024-01-05,Store WS,10,UK,Netflix,22871,18
2024-01-05,Store CO,01,USA,Snapchat,60978,18
2024-01-05,Store WS,11,UK,Google,21022,61
2024-01-05,Other Operation,01,UK,Snapchat,54260,38
2024-01-05,Store XX,08,USA,Uber,47899,46
2024-01-05,Store WS,07,USA,Twitter,89851,88
2024-01-05,Store CO,03,UK,Google,83048,98
2024-01-05,Store XX,09,UK,Twitter,30306,27
2024-01-05,Other Operation,11,USA,Netflix,10301,21
2024-01-05,Store CO,10,USA,Amazon,18849,61
2024-01-05,Store CO,06,USA,Google,86878,55
2024-01-05,Store WS,11,USA,Facebook,29871,97
2024-01-05,Other Operation,09,India,Twitter,48848,28
2024-01-05,Store WS,06,India,Twitter,52739,72
2024-01-05,Other Operation,07,USA,Netflix,35781,56
2024-01-05,Store XX,00,UK,Facebook,83081,55
2024-01-05,Store CO,04,India,Snapchat,29851,88
2024-01-05,Store CO,07,USA,Facebook,66896,33
2024-01-05,Other Operation,06,USA,Facebook,80524,27
2024-01-05,Store WS,11,USA,Snapchat,76338,53
2024-01-05,Store WS,10,UK,Snapchat,55262,54
2024-01-05,Store XX,07,India,Snapchat,31226,38
2024-01-05,Other Operation,10,USA,Snapchat,28550,4
2024-01-05,Store WS,06,India,Snapchat,39037,45
2024-01-05,Other Operation,07,USA,Uber,97478,54
2024-01-05,Other Operation,00,India,Twitter,14800,71
2024-01-05,Other Operation,04,USA,Netflix,43362,91
2024-01-05,Store CO,05,India,Uber,85990,76
2024-01-05,Store XX,08,India,Netflix,69516,82
2024-01-05,Store CO,03,UK,Twitter,40329,75
2024-01-05,Store XX,02,UK,Facebook,70918,68
2024-01-05,Store CO,08,India,Facebook,69589,65
2024-01-05,Store CO,05,USA,Amazon,11317,93
2024-01-05,Store CO,03,UK,Google,76708,92
2024-01-05,Other Operation,03,India,Netflix,72247,38
2024-01-05,Store XX,04,India,Twitter,30054,6
2024-01-05,Store XX,07,USA,Facebook,81101,40
2024-01-05,Store CO,08,USA,Tesla,43102,92
2024-01-05,Other Operation,02,UK,Facebook,96022,7
2024-01-05,Store CO,01,USA,Uber,26624,10
2024-01-05,Other Operation,04,India,Netflix,15283,3
2024-01-05,Store XX,01,USA,Twitter,68063,33
2024-01-05,Store XX,03,India,Google,94320,34
2024-01-05,Store XX,08,UK,Tesla,19057,89
2024-01-05,Other Operation,00,USA,Snapchat,16641,22
2024-01-05,Store WS,00,USA,Facebook,92652,34
2024-01-05,Store XX,05,UK,Microsoft,21602,29
2024-01-05,Store WS,01,UK,Twitter,62472,74
2024-01-05,Other Operation,03,UK,Tesla,76075,42
2024-01-05,Store WS,09,USA,Uber,18598,4
2024-01-05,Other Operation,00,UK,Snapchat,54816,58
2024-01-05,Store XX,11,India,Google,25818,30
2024-01-05,Store WS,08,India,Google,83239,16
2024-01-05,Store CO,08,UK,Netflix,56148,42
2024-01-05,Store CO,09,USA,Twitter,96468,61
2024-01-05,Other Operation,04,USA,Google,54999,59
2024-01-05,Other Operation,00,USA,Twitter,88230,40
2024-01-05,Store CO,10,USA,Uber,94911,35
2024-01-05,Store CO,06,India,Tesla,87160,37
2024-01-05,Store CO,05,UK,Snapchat,18139,84
2024-01-05,Store WS,02,UK,Google,21077,27
2024-01-05,Store WS,06,USA,Netflix,69940,98
2024-01-05,Store CO,04,UK,Google,52528,15
2024-01-05,Store WS,01,UK,Amazon,29325,28
2024-01-05,Store XX,08,India,Google,48475,64
2024-01-05,Store WS,03,USA,Google,12888,21
2024-01-05,Store CO,04,USA,Amazon,21344,1
2024-01-05,Store XX,03,USA,Facebook,79270,16
2024-01-05,Other Operation,08,UK,Tesla,36775,92
2024-01-05,Store XX,06,UK,Twitter,64647,55
2024-01-05,Store XX,05,India,Netflix,36581,64
2024-01-05,Store XX,00,UK,Facebook,62981,29
2024-01-05,Store XX,05,USA,Twitter,86702,20
2024-01-05,Store XX,03,India,Microsoft,73428,16
2024-01-05,Store CO,04,India,Facebook,15851,77
2024-01-05,Store WS,06,USA,Twitter,29577,98
2024-01-05,Store XX,00,UK,Facebook,32843,71
2024-01-05,Other Operation,11,UK,Snapchat,38116,91
2024-01-05,Store WS,01,India,Google,40346,28
2024-01-05,Store CO,03,UK,Netflix,45866,95
2024-01-05,Store XX,02,USA,Uber,51978,56
2024-01-05,Other Operation,01,India,Facebook,93859,38
2024-01-05,Store CO,01,UK,Amazon,41059,67
2024-01-05,Store CO,01,UK,Tesla,43013,61
2024-01-05,Store CO,10,India,Netflix,72725,60
2024-01-05,Store XX,03,USA,Snapchat,17706,93
2024-01-05,Store XX,02,UK,Amazon,31160,15
2024-01-05,Store WS,11,UK,Snapchat,32969,80
2024-01-05,Store WS,10,USA,Google,98353,100
2024-01-05,Store CO,05,USA,Tesla,37236,49
2024-01-05,Store WS,08,UK,Amazon,15555,27
2024-01-05,Store CO,02,India,Facebook,76869,36
2024-01-05,Store WS,02,USA,Twitter,54377,45
2024-01-05,Other Operation,04,India,Tesla,66323,12
2024-01-05,Store XX,00,USA,Facebook,26196,16
2024-01-05,Other Operation,09,India,Facebook,47733,77
2024-01-05,Store XX,07,USA,Snapchat,40884,29
2024-01-05,Other Operation,11,India,Snapchat,58767,5
2024-01-05,Store CO,06,UK,Facebook,76324,8
2024-01-05,Other Operation,10,USA,Netflix,73455,26
2024-01-05,Store WS,05,India,Snapchat,26532,55
2024-01-05,Other Operation,03,USA,Facebook,16155,85
2024-01-05,Other Operation,03,USA,Facebook,75541,11
2024-01-05,Other Operation,02,USA,Snapchat,87293,59
2024-01-05,Store CO,08,India,Snapchat,37725,43
2024-01-05,Store CO,08,UK,Netflix,70715,34
2024-01-05,Store XX,09,UK,Tesla,39866,2
2024-01-05,Store CO,00,India,Uber,27350,72
2024-01-05,Store CO,00,UK,Uber,88803,19
2024-01-05,Store CO,09,India,Tesla,71851,21
2024-01-05,Other Operation,09,USA,Google,75290,11
2024-01-05,Store CO,09,UK,Facebook,98470,67
2024-01-05,Store WS,04,India,Snapchat,18068,37
2024-01-05,Other Operation,01,USA,Netflix,39482,97
2024-01-05,Other Operation,07,USA,Netflix,84279,81
2024-01-05,Store WS,09,UK,Microsoft,57305,80
2024-01-05,Store CO,06,UK,Google,47626,77
2024-01-05,Store XX,02,India,Netflix,26038,59
2024-01-05,Other Operation,01,UK,Netflix,22328,9
2024-01-05,Store XX,04,USA,Amazon,89040,38
2024-01-05,Store XX,03,India,Amazon,22191,86
2024-01-05,Store CO,05,India,Snapchat,53461,67
2024-01-05,Store XX,05,India,Uber,29301,59
2024-01-05,Store XX,06,UK,Uber,31539,86
2024-01-05,Store XX,09,USA,Netflix,47430,64
2024-01-05,Store CO,07,UK,Facebook,66567,79
2024-01-05,Store XX,05,India,Uber,14864,50
2024-01-05,Store CO,10,USA,Google,55598,70
2024-01-05,Store CO,00,USA,Snapchat,35535,49
2024-01-05,Store XX,10,UK,Twitter,82949,82
2024-01-05,Other Operation,03,USA,Amazon,12272,51
2024-01-05,Other Operation,05,UK,Amazon,97292,13
2024-01-05,Store CO,05,India,Google,79230,21
2024-01-05,Store WS,02,USA,Snapchat,98787,29
2024-01-05,Store WS,02,USA,Amazon,39137,37
2024-01-05,Store CO,11,UK,Google,82004,39
2024-01-05,Store XX,06,USA,Microsoft,60102,4
2024-01-05,Store WS,04,India,Netflix,77305,16
2024-01-05,Other Operation,10,USA,Twitter,36397,84
2024-01-05,Other Operation,01,USA,Microsoft,70847,10
2024-01-05,Store CO,11,USA,Snapchat,71815,67
2024-01-05,Other Operation,04,UK,Google,11744,44
2024-01-05,Store CO,02,USA,Microsoft,35375,39
2024-01-05,Other Operation,05,USA,Facebook,41185,12
2024-01-05,Store WS,11,India,Facebook,94406,33
2024-01-05,Store CO,00,UK,Uber,93313,101
2024-01-05,Store XX,06,UK,Google,31457,50
2024-01-05,Store WS,10,USA,Tesla,15546,26
2024-01-05,Store CO,06,UK,Microsoft,78502,68
2024-01-05,Other Operation,09,USA,Amazon,47232,69
2024-01-05,Store CO,01,USA,Tesla,67150,62
2024-01-05,Store WS,03,India,Tesla,42874,39
2024-01-05,Store CO,05,UK,Twitter,31197,41
2024-01-05,Store XX,04,India,Tesla,58404,79
2024-01-05,Other Operation,10,USA,Amazon,33909,1
2024-01-05,Store CO,07,USA,Snapchat,21535,11
2024-01-05,Store XX,03,India,Google,18985,84
2024-01-05,Other Operation,01,India,Snapchat,53888,73
2024-01-05,Other Operation,11,USA,Amazon,98210,16
2024-01-05,Store XX,07,India,Netflix,24994,53
2024-01-05,Store XX,09,UK,Tesla,92641,20
2024-01-05,Store XX,09,UK,Uber,32731,96
2024-01-05,Store XX,01,India,Facebook,60483,72
2024-01-05,Store WS,11,UK,Twitter,97961,98
2024-01-05,Store XX,08,USA,Twitter,35073,59
2024-01-05,Store WS,09,India,Twitter,26173,53
2024-01-05,Store XX,04,UK,Microsoft,87947,53
2024-01-05,Store CO,05,India,Facebook,86103,65
2024-01-05,Other Operation,08,USA,Netflix,59837,58
2024-01-05,Store WS,05,USA,Uber,98656,28
2024-01-05,Other Operation,02,USA,Amazon,50043,83
2024-01-05,Store WS,09,USA,Snapchat,75291,101
2024-01-05,Other Operation,10,USA,Facebook,32754,30
2024-01-05,Other Operation,07,USA,Microsoft,13810,39
2024-01-05,Store CO,07,India,Snapchat,39153,77
2024-01-05,Store CO,06,UK,Google,26165,2
2024-01-05,Store WS,01,UK,Microsoft,15733,91
2024-01-05,Other Operation,00,India,Google,39508,40
2024-01-05,Store CO,10,UK,Uber,80688,89
2024-01-05,Store WS,10,USA,Google,86610,18
2024-01-05,Store CO,11,India,Tesla,58896,52
2024-01-05,Store XX,03,India,Netflix,47290,54
2024-01-05,Other Operation,00,India,Netflix,75872,38
2024-01-05,Store XX,08,India,Snapchat,44733,73
2024-01-05,Store WS,11,UK,Google,39937,39
2024-01-05,Store XX,09,UK,Google,62215,85
2024-01-05,Other Operation,04,USA,Tesla,20456,74
2024-01-05,Other Operation,01,UK,Netflix,74743,30
2024-01-05,Store XX,06,UK,Uber,32697,64
2024-01-05,Store WS,11,USA,Netflix,28738,101
2024-01-05,Store WS,02,USA,Microsoft,54920,4
2024-01-05,Store CO,00,India,Snapchat,97767,82
2024-01-05,Other Operation,01,India,Snapchat,88491,51
2024-01-05,Store CO,02,USA,Google,43326,6
2024-01-05,Store WS,00,India,Netflix,83214,64
2024-01-05,Store WS,10,India,Facebook,93374,37
2024-01-05,Other Operation,08,UK,Google,25086,68
2024-01-05,Store CO,07,India,Uber,39145,72
2024-01-05,Store CO,10,UK,Uber,85470,101
2024-01-05,Other Operation,09,UK,Amazon,82271,64
2024-01-05,Store CO,09,India,Uber,78951,55
2024-01-05,Store WS,01,USA,Uber,49806,25
2024-01-05,Store CO,00,UK,Facebook,44303,94
2024-01-05,Other Operation,04,UK,Twitter,53643,11
2024-01-05,Other Operation,00,USA,Google,65419,24
2024-01-05,Store XX,06,UK,Microsoft,26548,35
2024-01-05,Store WS,03,USA,Snapchat,34567,53
2024-01-05,Store XX,09,UK,Amazon,92654,100
2024-01-05,Other Operation,04,UK,Uber,18468,96
2024-01-05,Store CO,08,UK,Google,91243,15
2024-01-05,Store XX,01,India,Uber,33069,3
2024-01-05,Store WS,00,India,Netflix,39721,34
2024-01-05,Store XX,05,UK,Microsoft,84207,79
2024-01-05,Other Operation,04,UK,Google,35280,45
2024-01-05,Store WS,07,India,Uber,12553,84
2024-01-05,Store WS,05,USA,Twitter,49631,41
2024-01-05,Store CO,06,USA,Google,93477,11
2024-01-05,Store CO,10,India,Amazon,99087,59
2024-01-05,Store CO,11,USA,Snapchat,84731,80
2024-01-05,Store XX,05,India,Twitter,20804,32
2024-01-05,Store CO,06,UK,Tesla,41753,80
2024-01-05,Store CO,06,India,Twitter,32089,51
2024-01-05,Other Operation,04,USA,Uber,40401,17
2024-01-05,Other Operation,06,India,Tesla,13275,8
2024-01-05,Store XX,04,UK,Google,71996,31
2024-01-05,Store WS,05,UK,Netflix,14932,31
2024-01-05,Store CO,09,USA,Amazon,21523,89
2024-01-05,Store XX,04,India,Facebook,25536,30
2024-01-05,Store WS,06,UK,Tesla,72762,18
2024-01-05,Store XX,07,UK,Uber,21005,48
2024-01-05,Store XX,06,UK,Facebook,58030,62
2024-01-05,Other Operation,08,UK,Netflix,99367,33
2024-01-05,Store CO,03,UK,Facebook,75814,13
2024-01-05,Store WS,01,India,Uber,46491,87
2024-01-05,Other Operation,09,India,Microsoft,68514,61
2024-01-05,Store WS,07,UK,Uber,84513,30
2024-01-05,Store CO,01,UK,Google,58396,33
2024-01-05,Store WS,01,India,Amazon,65248,70
2024-01-05,Other Operation,03,USA,Amazon,63705,84
2024-01-05,Other Operation,11,India,Microsoft,84557,35
2024-01-05,Other Operation,08,UK,Twitter,86194,23
2024-01-05,Store CO,11,India,Snapchat,58546,71
2024-01-05,Other Operation,09,USA,Microsoft,49702,13
2024-01-05,Store CO,10,India,Microsoft,29358,10
2024-01-05,Store CO,03,USA,Snapchat,66210,6
2024-01-05,Other Operation,08,USA,Twitter,91925,70
2024-01-05,Store XX,04,UK,Microsoft,43237,78
2024-01-05,Store CO,06,USA,Twitter,79867,31
2024-01-05,Store WS,02,UK,Snapchat,74629,99
2024-01-05,Store WS,09,USA,Amazon,54424,33
2024-01-05,Store XX,03,UK,Amazon,88105,71
2024-01-05,Store XX,00,India,Google,92882,53
2024-01-05,Store CO,09,USA,Facebook,85806,4
2024-01-05,Other Operation,00,UK,Amazon,34059,91
2024-01-05,Store WS,08,India,Netflix,46623,100
2024-01-05,Store WS,11,India,Facebook,21358,79
2024-01-05,Other Operation,07,India,Google,66624,28
2024-01-05,Other Operation,10,USA,Google,72691,30
2024-01-05,Store WS,07,UK,Uber,14036,5
2024-01-05,Other Operation,02,USA,Google,22289,23
2024-01-05,Other Operation,06,UK,Uber,13613,55
2024-01-05,Store XX,11,USA,Microsoft,41738,86
2024-01-05,Store XX,10,India,Facebook,32994,59
2024-01-05,Store WS,09,India,Twitter,19723,90
2024-01-05,Store CO,03,UK,Amazon,21666,47
2024-01-05,Store WS,03,UK,Facebook,82596,79
2024-01-05,Store CO,02,UK,Facebook,19201,71
2024-01-05,Other Operation,08,UK,Google,75526,65
2024-01-05,Store WS,08,USA,Facebook,75246,67
2024-01-05,Store WS,07,India,Snapchat,54118,77
2024-01-05,Other Operation,05,USA,Facebook,83601,11
2024-01-05,Other Operation,05,India,Microsoft,61241,45
2024-01-05,Store CO,00,USA,Netflix,44726,11
2024-01-05,Other Operation,06,UK,Google,46696,10
2024-01-05,Store XX,11,UK,Netflix,61936,8
2024-01-05,Other Operation,00,India,Facebook,25168,44
2024-01-05,Other Operation,10,India,Tesla,16026,18
2024-01-05,Other Operation,08,USA,Netflix,78208,69
2024-01-05,Store CO,10,UK,Google,69210,57
2024-01-05,Store WS,07,India,Google,88216,70
2024-01-05,Store CO,00,UK,Twitter,41430,101
2024-01-05,Other Operation,00,India,Facebook,26395,32
2024-01-05,Other Operation,03,USA,Microsoft,12053,60
2024-01-05,Store XX,07,India,Snapchat,87261,86
2024-01-05,Other Operation,02,India,Uber,98948,6
2024-01-05,Store XX,07,UK,Microsoft,99340,13
2024-01-05,Store WS,00,India,Amazon,25932,81
2024-01-05,Other Operation,00,UK,Netflix,43069,67
2024-01-05,Store XX,01,USA,Facebook,77197,92
2024-01-05,Store XX,10,UK,Google,84233,84
2024-01-05,Store XX,04,India,Microsoft,34532,69
2024-01-05,Store XX,04,India,Amazon,33700,61
2024-01-05,Other Operation,08,UK,Twitter,67739,65
2024-01-05,Store WS,05,UK,Twitter,69664,78
2024-01-05,Store CO,08,UK,Tesla,82234,41
2024-01-05,Store WS,07,USA,Facebook,90660,24
2024-01-05,Other Operation,00,USA,Tesla,33033,32
2024-01-05,Store XX,02,India,Tesla,36767,30
2024-01-05,Store WS,05,USA,Tesla,68908,71
2024-01-05,Store CO,06,USA,Amazon,49626,51
2024-01-05,Store WS,10,India,Snapchat,35878,95
2024-01-05,Store WS,00,UK,Google,23857,56
2024-01-05,Store CO,03,UK,Facebook,67046,42
2024-01-05,Store WS,04,India,Tesla,31331,68
2024-01-05,Store CO,05,UK,Microsoft,84090,6
2024-01-05,Store WS,03,India,Twitter,47302,25
2024-01-05,Other Operation,09,USA,Google,21503,21
2024-01-05,Store CO,07,India,Facebook,49117,16
2024-01-05,Store CO,02,USA,Snapchat,96476,40
2024-01-05,Other Operation,11,India,Netflix,78326,66
2024-01-05,Store XX,09,USA,Snapchat,71425,32
2024-01-05,Store WS,00,UK,Facebook,76484,85
2024-01-05,Store WS,09,UK,Uber,36986,74
2024-01-05,Store CO,05,UK,Uber,88738,27
2024-01-05,Store CO,01,USA,Amazon,37701,50
2024-01-05,Other Operation,11,USA,Google,84714,67
2024-01-05,Store WS,03,UK,Google,78788,58
2024-01-05,Store WS,09,USA,Amazon,49932,14
2024-01-05,Other Operation,07,USA,Netflix,51249,40
2024-01-05,Store XX,10,India,Amazon,12828,38
2024-01-05,Store XX,04,UK,Uber,74480,43
2024-01-05,Store CO,07,UK,Facebook,98455,10
2024-01-05,Store CO,07,USA,Uber,45055,86
2024-01-05,Store XX,08,USA,Google,23177,82
2024-01-05,Store WS,02,UK,Facebook,65600,58
2024-01-05,Store XX,00,India,Twitter,46417,25
2024-01-05,Store WS,04,India,Snapchat,77316,36
2024-01-05,Other Operation,01,USA,Snapchat,21024,57
2024-01-05,Store CO,09,USA,Amazon,10412,89
2024-01-05,Store WS,00,India,Netflix,14404,76
2024-01-05,Other Operation,10,UK,Facebook,35221,3
2024-01-05,Store CO,02,UK,Facebook,81146,22
2024-01-05,Store CO,11,UK,Twitter,55208,51
2024-01-05,Store CO,04,USA,Microsoft,49926,75
2024-01-05,Other Operation,10,India,Snapchat,30013,87
2024-01-05,Store XX,08,UK,Uber,37992,32
2024-01-05,Store XX,11,India,Google,61906,46
2024-01-05,Store CO,02,USA,Uber,84517,67
2024-01-05,Store XX,10,USA,Uber,98194,88
2024-01-05,Store CO,06,USA,Netflix,73809,4
2024-01-05,Store CO,04,India,Microsoft,15692,5
2024-01-05,Store WS,03,UK,Amazon,85473,50
2024-01-05,Store CO,08,India,Amazon,92760,88
2024-01-05,Store XX,07,UK,Twitter,98378,14
2024-01-05,Store CO,10,UK,Snapchat,66822,101
2024-01-05,Other Operation,01,UK,Netflix,37145,60
2024-01-05,Other Operation,05,USA,Facebook,85447,30
2024-01-05,Other Operation,10,India,Facebook,93522,72
2024-01-05,Store WS,11,UK,Microsoft,79263,49
2024-01-05,Store CO,00,India,Microsoft,16505,38
2024-01-05,Store XX,10,India,Google,54170,11
2024-01-05,Other Operation,02,India,Twitter,74146,65
2024-01-05,Store CO,11,India,Facebook,92782,86
2024-01-05,Store CO,08,India,Twitter,74815,72
2024-01-05,Store WS,02,UK,Microsoft,80483,99
2024-01-05,Store WS,00,UK,Amazon,67049,62
2024-01-05,Store WS,06,UK,Snapchat,88806,90
2024-01-05,Store XX,10,India,Netflix,34948,57
2024-01-05,Store CO,07,India,Uber,60105,73
2024-01-05,Other Operation,03,USA,Snapchat,35614,47
2024-01-05,Store XX,05,USA,Tesla,43695,68
2024-01-05,Store CO,11,USA,Facebook,43517,19
2024-01-05,Store WS,09,India,Snapchat,23731,99
2024-01-05,Other Operation,03,UK,Uber,38248,75
2024-01-05,Other Operation,04,India,Snapchat,55163,40
2024-01-05,Store CO,04,India,Netflix,49875,72
2024-01-05,Store CO,11,UK,Microsoft,16997,62
2024-01-05,Store WS,00,India,Facebook,36253,28
2024-01-05,Store XX,00,India,Uber,40394,51
2024-01-05,Store CO,03,USA,Twitter,56479,33
2024-01-05,Store WS,00,India,Google,67193,40
2024-01-05,Store XX,06,UK,Twitter,11831,99
2024-01-05,Store WS,08,UK,Snapchat,69902,23
2024-01-05,Store WS,11,UK,Twitter,26547,100
2024-01-05,Other Operation,05,USA,Amazon,67098,59
2024-01-05,Other Operation,02,India,Microsoft,96018,92
2024-01-05,Store XX,01,UK,Uber,38244,67
2024-01-05,Store CO,11,India,Snapchat,33986,14
2024-01-05,Store XX,01,UK,Facebook,55835,26
2024-01-05,Store XX,07,India,Uber,37956,35
2024-01-05,Store WS,07,UK,Microsoft,88149,90
2024-01-05,Store XX,01,India,Netflix,66345,2
2024-01-05,Store WS,11,USA,Microsoft,97271,35
2024-01-05,Store XX,01,USA,Tesla,93170,68
2024-01-05,Other Operation,05,UK,Microsoft,46736,75
2024-01-05,Store XX,04,India,Google,29573,48
2024-01-05,Store WS,06,India,Facebook,62332,26
2024-01-05,Other Operation,11,USA,Tesla,53421,29
2024-01-05,Store WS,00,USA,Uber,45703,71
2024-01-05,Store WS,02,USA,Tesla,35464,75
2024-01-05,Store CO,04,USA,Tesla,12312,12
2024-01-05,Other Operation,10,USA,Microsoft,33048,24
2024-01-05,Store CO,07,USA,Facebook,16369,60
2024-01-05,Store XX,00,UK,Amazon,14736,32
2024-01-05,Store WS,07,UK,Tesla,32647,6
2024-01-05,Store WS,06,USA,Uber,54548,11
2024-01-05,Store WS,08,India,Facebook,22534,69
2024-01-05,Store CO,07,UK,Facebook,15293,5
2024-01-05,Store CO,04,India,Google,85997,32
2024-01-05,Store CO,08,India,Facebook,46562,85
2024-01-05,Other Operation,05,USA,Snapchat,56374,11
2024-01-05,Store WS,11,UK,Facebook,29196,69
2024-01-05,Other Operation,08,USA,Amazon,42738,19
2024-01-05,Store CO,09,USA,Google,80926,96
2024-01-05,Store WS,04,USA,Microsoft,49414,57
2024-01-05,Other Operation,01,India,Snapchat,74047,93
2024-01-05,Store WS,03,UK,Snapchat,55807,48
2024-01-05,Store CO,08,UK,Microsoft,23508,34
2024-01-05,Store CO,07,USA,Google,25915,61
